Image_Name,True_Color,File_Path
20240204_115044_warning_trespassing_p2_vest.jpg,Yellow,./Data_Vest_Crops/train/20240204_115044_warning_trespassing_p2_vest.jpg
20240204_115044_warning_trespassing_p0_vest.jpg,Orange,./Data_Vest_Crops/train/20240204_115044_warning_trespassing_p0_vest.jpg
20240204_115034_warning_trespassing_p0_vest.jpg,Orange,./Data_Vest_Crops/train/20240204_115034_warning_trespassing_p0_vest.jpg
20240204_114912_warning_trespassing_p0_vest.jpg,Orange,./Data_Vest_Crops/train/20240204_114912_warning_trespassing_p0_vest.jpg
20240204_114739_warning_trespassing_p0_vest.jpg,Orange,./Data_Vest_Crops/train/20240204_114739_warning_trespassing_p0_vest.jpg
20240204_114528_warning_trespassing_p1_vest.jpg,Yellow,./Data_Vest_Crops/train/20240204_114528_warning_trespassing_p1_vest.jpg
20240204_114528_warning_trespassing_p0_vest.jpg,Orange,./Data_Vest_Crops/train/20240204_114528_warning_trespassing_p0_vest.jpg
20240204_114518_warning_trespassing_p1_vest.jpg,Orange,./Data_Vest_Crops/train/20240204_114518_warning_trespassing_p1_vest.jpg
20240204_114518_warning_trespassing_p0_vest.jpg,Yellow,./Data_Vest_Crops/train/20240204_114518_warning_trespassing_p0_vest.jpg
20240204_114508_warning_trespassing_p0_vest.jpg,Yellow,./Data_Vest_Crops/train/20240204_114508_warning_trespassing_p0_vest.jpg
20240204_114457_warning_trespassing_p0_vest.jpg,Yellow,./Data_Vest_Crops/train/20240204_114457_warning_trespassing_p0_vest.jpg
20240204_114447_warning_trespassing_p0_vest.jpg,Yellow,./Data_Vest_Crops/train/20240204_114447_warning_trespassing_p0_vest.jpg
20240204_114417_warning_trespassing_p0_vest.jpg,Yellow,./Data_Vest_Crops/train/20240204_114417_warning_trespassing_p0_vest.jpg
20240204_114347_warning_trespassing_p0_vest.jpg,Yellow,./Data_Vest_Crops/train/20240204_114347_warning_trespassing_p0_vest.jpg
20240204_114327_warning_trespassing_p0_vest.jpg,Yellow,./Data_Vest_Crops/train/20240204_114327_warning_trespassing_p0_vest.jpg
20240204_114310_warning_trespassing_p0_vest.jpg,Yellow,./Data_Vest_Crops/train/20240204_114310_warning_trespassing_p0_vest.jpg
20240204_114307_warning_trespassing_p0_vest.jpg,Yellow,./Data_Vest_Crops/train/20240204_114307_warning_trespassing_p0_vest.jpg
20240204_114257_warning_trespassing_p0_vest.jpg,Yellow,./Data_Vest_Crops/train/20240204_114257_warning_trespassing_p0_vest.jpg
20240204_114247_warning_trespassing_p0_vest.jpg,Yellow,./Data_Vest_Crops/train/20240204_114247_warning_trespassing_p0_vest.jpg
20240204_114236_warning_trespassing_p0_vest.jpg,Yellow,./Data_Vest_Crops/train/20240204_114236_warning_trespassing_p0_vest.jpg
20240204_114226_warning_trespassing_p1_vest.jpg,Orange,./Data_Vest_Crops/train/20240204_114226_warning_trespassing_p1_vest.jpg
20240204_114226_warning_trespassing_p0_vest.jpg,Yellow,./Data_Vest_Crops/train/20240204_114226_warning_trespassing_p0_vest.jpg
20240204_114156_warning_trespassing_p1_vest.jpg,Yellow,./Data_Vest_Crops/train/20240204_114156_warning_trespassing_p1_vest.jpg
20250330_180305_warning_trespassing_p2_vest.jpg,Yellow,./Data_Vest_Crops/val/20250330_180305_warning_trespassing_p2_vest.jpg
20250330_180305_warning_trespassing_p0_vest.jpg,Orange,./Data_Vest_Crops/val/20250330_180305_warning_trespassing_p0_vest.jpg
20241105_171650_warning_trespassing_p0_vest.jpg,Orange,./Data_Vest_Crops/val/20241105_171650_warning_trespassing_p0_vest.jpg
20241031_133857_warning_trespassing_p0_vest.jpg,Yellow,./Data_Vest_Crops/val/20241031_133857_warning_trespassing_p0_vest.jpg
20240918_104516_warning_trespassing_p0_vest.jpg,Orange,./Data_Vest_Crops/val/20240918_104516_warning_trespassing_p0_vest.jpg
20240801_121836_warning_trespassing_p1_vest.jpg,Yellow,./Data_Vest_Crops/val/20240801_121836_warning_trespassing_p1_vest.jpg
20240801_120916_warning_trespassing_p0_vest.jpg,Orange,./Data_Vest_Crops/val/20240801_120916_warning_trespassing_p0_vest.jpg
20240519_160552_warning_trespassing_p1_vest.jpg,Orange,./Data_Vest_Crops/val/20240519_160552_warning_trespassing_p1_vest.jpg
20240519_160552_warning_trespassing_p0_vest.jpg,Yellow,./Data_Vest_Crops/val/20240519_160552_warning_trespassing_p0_vest.jpg
20240519_111504_warning_trespassing_p0_vest.jpg,Yellow,./Data_Vest_Crops/val/20240519_111504_warning_trespassing_p0_vest.jpg
20240505_125822_warning_helmet_p0_vest.jpg,Yellow,./Data_Vest_Crops/val/20240505_125822_warning_helmet_p0_vest.jpg
20240411_180218_warning_trespassing_p2_vest.jpg,Orange,./Data_Vest_Crops/val/20240411_180218_warning_trespassing_p2_vest.jpg
20240411_175746_warning_trespassing_p2_vest.jpg,Orange,./Data_Vest_Crops/val/20240411_175746_warning_trespassing_p2_vest.jpg
20240411_175746_warning_trespassing_p1_vest.jpg,Orange,./Data_Vest_Crops/val/20240411_175746_warning_trespassing_p1_vest.jpg
20240411_175746_warning_trespassing_p0_vest.jpg,Yellow,./Data_Vest_Crops/val/20240411_175746_warning_trespassing_p0_vest.jpg
20240407_095317_warning_helmet_p1_vest.jpg,Orange,./Data_Vest_Crops/val/20240407_095317_warning_helmet_p1_vest.jpg
20240314_171745_warning_trespassing_p0_vest.jpg,Yellow,./Data_Vest_Crops/val/20240314_171745_warning_trespassing_p0_vest.jpg
20240312_090823_warning_trespassing_p3_vest.jpg,Orange,./Data_Vest_Crops/val/20240312_090823_warning_trespassing_p3_vest.jpg
20240312_090823_warning_trespassing_p1_vest.jpg,Orange,./Data_Vest_Crops/val/20240312_090823_warning_trespassing_p1_vest.jpg
20240312_090823_warning_trespassing_p0_vest.jpg,Yellow,./Data_Vest_Crops/val/20240312_090823_warning_trespassing_p0_vest.jpg
20240229_055423_warning_trespassing_p1_vest.jpg,Orange,./Data_Vest_Crops/val/20240229_055423_warning_trespassing_p1_vest.jpg
20240229_055423_warning_trespassing_p0_vest.jpg,Yellow,./Data_Vest_Crops/val/20240229_055423_warning_trespassing_p0_vest.jpg
20240229_054540_warning_helmet_p0_vest.jpg,Orange,./Data_Vest_Crops/val/20240229_054540_warning_helmet_p0_vest.jpg
20240214_115003_warning_trespassing_p0_vest.jpg,Yellow,./Data_Vest_Crops/val/20240214_115003_warning_trespassing_p0_vest.jpg
20240214_093607_warning_helmet_p1_vest.jpg,Orange,./Data_Vest_Crops/val/20240214_093607_warning_helmet_p1_vest.jpg
20240204_123120_warning_trespassing_p0_vest.jpg,Orange,./Data_Vest_Crops/val/20240204_123120_warning_trespassing_p0_vest.jpg
20240204_114437_warning_trespassing_p0_vest.jpg,Yellow,./Data_Vest_Crops/val/20240204_114437_warning_trespassing_p0_vest.jpg
20240204_114412_warning_trespassing_p0_vest.jpg,Yellow,./Data_Vest_Crops/val/20240204_114412_warning_trespassing_p0_vest.jpg
20240204_114407_warning_trespassing_p0_vest.jpg,Yellow,./Data_Vest_Crops/val/20240204_114407_warning_trespassing_p0_vest.jpg
20240204_114146_warning_trespassing_p0_vest.jpg,Yellow,./Data_Vest_Crops/val/20240204_114146_warning_trespassing_p0_vest.jpg
20240627_132344_warning_trespassing_p0_vest.jpg,Orange,./Data_Vest_Crops/test/20240627_132344_warning_trespassing_p0_vest.jpg
20240601_164103_warning_trespassing_p0_vest.jpg,Yellow,./Data_Vest_Crops/test/20240601_164103_warning_trespassing_p0_vest.jpg
20240520_165633_warning_trespassing_p0_vest.jpg,Orange,./Data_Vest_Crops/test/20240520_165633_warning_trespassing_p0_vest.jpg
20240519_171159_warning_trespassing_p1_vest.jpg,Orange,./Data_Vest_Crops/test/20240519_171159_warning_trespassing_p1_vest.jpg
20240519_171159_warning_trespassing_p0_vest.jpg,Yellow,./Data_Vest_Crops/test/20240519_171159_warning_trespassing_p0_vest.jpg
20240512_182553_warning_trespassing_p0_vest.jpg,Yellow,./Data_Vest_Crops/test/20240512_182553_warning_trespassing_p0_vest.jpg
20240503_164317_warning_helmet_p1_vest.jpg,Orange,./Data_Vest_Crops/test/20240503_164317_warning_helmet_p1_vest.jpg
20240503_164317_warning_helmet_p0_vest.jpg,Yellow,./Data_Vest_Crops/test/20240503_164317_warning_helmet_p0_vest.jpg
20240411_180454_warning_trespassing_p2_vest.jpg,Orange,./Data_Vest_Crops/test/20240411_180454_warning_trespassing_p2_vest.jpg
20240411_180454_warning_trespassing_p0_vest.jpg,Orange,./Data_Vest_Crops/test/20240411_180454_warning_trespassing_p0_vest.jpg
20240407_133334_warning_trespassing_p0_vest.jpg,Yellow,./Data_Vest_Crops/test/20240407_133334_warning_trespassing_p0_vest.jpg
20240312_153626_warning_helmet_p1_vest.jpg,Yellow,./Data_Vest_Crops/test/20240312_153626_warning_helmet_p1_vest.jpg
20240312_153626_warning_helmet_p0_vest.jpg,Orange,./Data_Vest_Crops/test/20240312_153626_warning_helmet_p0_vest.jpg
20240312_090225_warning_trespassing_p4_vest.jpg,Yellow,./Data_Vest_Crops/test/20240312_090225_warning_trespassing_p4_vest.jpg
20240312_090225_warning_trespassing_p1_vest.jpg,Yellow,./Data_Vest_Crops/test/20240312_090225_warning_trespassing_p1_vest.jpg
20240312_090225_warning_trespassing_p0_vest.jpg,Orange,./Data_Vest_Crops/test/20240312_090225_warning_trespassing_p0_vest.jpg
20240229_055238_warning_helmet_p2_vest.jpg,Orange,./Data_Vest_Crops/test/20240229_055238_warning_helmet_p2_vest.jpg
20240229_054744_warning_helmet_p3_vest.jpg,Yellow,./Data_Vest_Crops/test/20240229_054744_warning_helmet_p3_vest.jpg
20240229_054744_warning_helmet_p2_vest.jpg,Orange,./Data_Vest_Crops/test/20240229_054744_warning_helmet_p2_vest.jpg
20240214_092148_warning_helmet_p0_vest.jpg,Orange,./Data_Vest_Crops/test/20240214_092148_warning_helmet_p0_vest.jpg
20240205_105847_warning_trespassing_p0_vest.jpg,Yellow,./Data_Vest_Crops/test/20240205_105847_warning_trespassing_p0_vest.jpg
20240204_115914_warning_trespassing_p0_vest.jpg,Yellow,./Data_Vest_Crops/test/20240204_115914_warning_trespassing_p0_vest.jpg
20240204_115154_warning_trespassing_p1_vest.jpg,Yellow,./Data_Vest_Crops/test/20240204_115154_warning_trespassing_p1_vest.jpg
20240204_115023_warning_trespassing_p0_vest.jpg,Orange,./Data_Vest_Crops/test/20240204_115023_warning_trespassing_p0_vest.jpg
20240204_115013_warning_trespassing_p2_vest.jpg,Yellow,./Data_Vest_Crops/test/20240204_115013_warning_trespassing_p2_vest.jpg
20240204_114357_warning_trespassing_p0_vest.jpg,Yellow,./Data_Vest_Crops/test/20240204_114357_warning_trespassing_p0_vest.jpg
20240204_114337_warning_trespassing_p0_vest.jpg,Yellow,./Data_Vest_Crops/test/20240204_114337_warning_trespassing_p0_vest.jpg
